id,x-ini,y-ini,x-goal,y-goal,x-end,y-end,L0-path,L1-path,td,tsh,zt,C
(adult 686),57,-163,57,-163,57,-163,0,0,72,67.5,1.649,1
(adult 1250),71,-128,71,-128,71,-128,0,0,94,67.5,1.664,1
(adult 2016),72,-123,72,-123,72,-123,0,0,110,67.5,1.648,1
(adult 2244),29,-211,135,-31,42,-193,200,17,66,67.5,1.655,1
(adult 628),55,-163,55,-163,55,-163,0,0,88,67.5,1.649,1
(adult 2164),101,-57,101,-57,101,-57,0,0,73,67.5,1.65,1
(adult 1934),50,-169,50,-169,50,-169,0,0,83,67.5,1.649,1
(adult 1957),31,-214,31,-214,31,-214,0,0,97,67.5,1.653,1
(adult 453),70,-122,70,-122,70,-122,0,0,79,67.5,1.648,1
(adult 1424),51,-170,51,-170,51,-170,0,0,73,67.5,1.675,1
(adult 2110),65,-106,135,-31,99,-56,111,59,63,67.5,1.647,1
(adult 1142),94,-68,94,-68,94,-68,0,0,87,67.5,1.653,1
(adult 881),75,-101,135,-31,86,-81,94,21,66,67.5,1.647,1
(adult 705),63,-133,63,-133,63,-133,0,0,100,67.5,1.648,1
(adult 9),86,-81,86,-81,86,-81,0,0,94,67.5,1.647,1
(adult 2235),90,-75,90,-75,90,-75,0,0,93,67.5,1.649,1
(adult 2473),63,-134,63,-134,63,-134,0,0,85,67.5,1.648,1
(adult 2085),71,-119,71,-119,71,-119,0,0,97,67.5,1.677,1
(adult 2003),41,-179,41,-179,41,-179,0,0,89,67.6,1.649,1
(adult 1610),67,-119,67,-119,67,-119,0,0,126,67.6,1.648,1
(adult 2668),50,-161,50,-161,50,-161,0,0,101,67.6,1.656,1
(adult 2649),111,-20,111,-20,111,-20,0,0,125,67.6,1.646,1
(adult 1674),48,-145,135,-31,90,-73,139,74,62,67.6,1.679,1
(adult 1265),47,-140,135,-31,91,-70,137,75,62,67.6,1.655,1
(adult 1484),50,-159,50,-159,50,-159,0,0,87,67.6,1.649,1
(adult 2687),89,-74,135,-31,93,-67,67,8,67,67.6,1.674,1
(adult 373),28,-210,28,-210,28,-210,0,0,77,67.6,1.65,1
(adult 1602),90,-71,90,-71,90,-71,0,0,74,67.6,1.649,1
(adult 1310),73,-99,135,-31,79,-94,92,6,67,67.6,1.653,1
(car 2737),87,-74,87,-74,87,-74,0,0,103,67.6,1.66,1
(adult 2403),61,-130,61,-130,61,-130,0,0,88,67.6,1.65,1
(car 2758),19,-221,19,-221,19,-221,0,0,106,67.6,1.65,1
(adult 2249),61,-127,61,-127,61,-127,0,0,71,67.6,1.664,1
(adult 1647),91,-62,91,-62,91,-62,0,0,104,67.6,1.658,1
(adult 2635),69,-107,69,-107,69,-107,0,0,97,67.6,1.649,1
(adult 1763),106,-20,106,-20,106,-20,0,0,80,67.6,1.65,1
(adult 859),58,-128,58,-128,58,-128,0,0,69,67.6,1.652,1
(adult 2716),106,-22,106,-22,106,-22,0,0,80,67.6,1.672,1
(adult 2128),35,-179,35,-179,35,-179,0,0,71,67.6,1.649,1
(adult 404),106,-20,106,-20,106,-20,0,0,88,67.6,1.65,1
(adult 2661),61,-119,61,-119,61,-119,0,0,82,67.6,1.648,1
(adult 2034),42,-166,42,-166,42,-166,0,0,101,67.6,1.663,1
(adult 1244),20,-216,20,-216,20,-216,0,0,120,67.6,1.661,1
(adult 2215),98,-42,98,-42,98,-42,0,0,77,67.6,1.651,1
(adult 1066),66,-103,66,-103,66,-103,0,0,151,67.6,1.648,1
(adult 512),53,-136,53,-136,53,-136,0,0,107,67.6,1.68,1
(adult 1272),73,-90,73,-90,73,-90,0,0,73,67.6,1.66,1
(adult 1563),77,-83,135,-31,86,-61,87,21,66,67.6,1.647,1
(adult 1167),41,-161,41,-161,41,-161,0,0,80,67.6,1.65,1
(adult 2478),46,-147,46,-147,46,-147,0,0,74,67.6,1.649,1
(adult 1346),90,-53,90,-53,90,-53,0,0,73,67.6,1.647,1
(adult 957),54,-131,54,-131,54,-131,0,0,87,67.6,1.65,1
(adult 149),23,-192,135,-31,30,-187,202,7,67,67.6,1.656,1
(adult 1348),39,-161,39,-161,39,-161,0,0,112,67.6,1.65,1
(adult 988),19,-204,19,-204,19,-204,0,0,69,67.6,1.65,1
(adult 559),62,-107,135,-31,66,-99,113,9,67,67.6,1.648,1
(adult 1283),38,-163,38,-163,38,-163,0,0,98,67.6,1.649,1
(adult 1052),55,-123,55,-123,55,-123,0,0,81,67.6,1.648,1
(adult 2308),46,-143,46,-143,46,-143,0,0,81,67.6,1.649,1
(adult 1080),46,-142,46,-142,46,-142,0,0,113,67.7,1.672,1
(adult 1946),44,-146,44,-146,44,-146,0,0,76,67.7,1.663,1
(adult 810),48,-134,48,-134,48,-134,0,0,104,67.7,1.649,1
(adult 2501),52,-127,52,-127,52,-127,0,0,70,67.7,1.651,1
(adult 2422),53,-127,53,-127,53,-127,0,0,84,67.7,1.679,1
(adult 2000),56,-119,135,-31,66,-97,124,22,66,67.7,1.662,1
(adult 594),32,-174,32,-174,32,-174,0,0,68,67.7,1.656,1
(adult 1585),54,-123,54,-123,54,-123,0,0,76,67.7,1.652,1
(adult 599),31,-173,31,-173,31,-173,0,0,83,67.7,1.679,1
(adult 1285),24,-185,24,-185,24,-185,0,0,70,67.7,1.65,1
(adult 503),94,-33,94,-33,94,-33,0,0,86,67.7,1.663,1
(adult 985),16,-205,16,-205,16,-205,0,0,87,67.7,1.66,1
(adult 1132),33,-165,33,-165,33,-165,0,0,85,67.7,1.649,1
(adult 1522),41,-147,41,-147,41,-147,0,0,81,67.7,1.652,1
(adult 2081),32,-168,32,-168,32,-168,0,0,150,67.7,1.65,1
(adult 1896),12,-211,12,-211,12,-211,0,0,112,67.7,1.677,1
(adult 1855),89,-41,89,-41,89,-41,0,0,90,67.7,1.661,1
(adult 2245),25,-180,135,-31,26,-172,185,8,67,67.7,1.65,1
(adult 402),17,-216,135,-31,26,-172,226,49,64,67.7,1.65,1
(adult 825),25,-176,25,-176,25,-176,0,0,69,67.7,1.659,1
(adult 1009),93,-19,93,-19,93,-19,0,0,96,67.7,1.651,1
(adult 2385),89,-21,89,-21,89,-21,0,0,72,67.8,1.668,1
(adult 171),30,-1,135,-31,44,-11,105,13,67,68.2,1.649,1
